Water Control Zone	River	Station	Dates	Sample No	5-Day Biochemical Oxygen Demand (mg/L)	Aluminium (?g/L)	Ammonia-Nitrogen (mg/L)	Anionic Surfactants (as Manoxol OT) (mg/L)	Antimony (?g/L)	Arsenic (?g/L)	Barium (?g/L)	Beryllium (?g/L)	Boron (?g/L)	Cadmium (?g/L)	Chemical Oxygen Demand (mg/L)	Chloride (mg/L)	Chlorophyll-?? (mg/m³)	Chromium (?g/L)	Conductivity (?S/cm)	Copper (?g/L)	Cyanide (mg/L)	Dissolved Oxygen (%saturation)	Dissolved Oxygen (mg/L)	Faecal Coliforms (counts/100mL)	Flow (m³/s)	Fluoride (mg/L)	Free Hydrogen Sulphide (mg/L)	Iron (?g/L)	Lead (?g/L)	Manganese (?g/L)	Mercury (?g/L)	Molybdenum (?g/L)	Nickel (?g/L)	Nitrate-Nitrogen (mg/L)	Nitrite-Nitrogen (mg/L)	Oil and Grease (mg/L)	Orthophosphate Phosphorus (mg/L)	pH	Phaeopigment (mg/m³)	Salinity (psu)	Silica (as SiO?) (mg/L)	Silver (?g/L)	Sulphide (mg/L)	Suspended solids (mg/L)	Thallium (?g/L)	Total Kjeldahl Nitrogen (mg/L)	Total Organic Carbon (mg/L)	Total Phosphorus (mg/L)	Total Solids (mg/L)	Total Volatile Solids (mg/L)	Turbidity (NTU)	Vanadium (?g/L)	Water Temperature (°C)	Zinc (?g/L)	??. ????????  (counts/100mL)
Western Buffer	Pai Min Kok (Anglers') Stream	AN1	1/16/2020	1	1.1	<50	0.28	0.06	<1	<1	16	<1	137	0.1	7	300	<0.2	<1	1027	19	<0.01	99	8.9	2900	null	0.5	<0.01	<50	<1	<10	<1	<2	3	1.2	0.037	<0.5	0.032	8.1	1.7	0.6	12	<1	<0.02	1.4	<1	2.1	3	0.07	750	180	0.7	<2	20.8	62	30
Western Buffer	Pai Min Kok (Anglers') Stream	AN1	3/20/2020	1	24	<50	0.029	0.07	<1	<1	23	<1	89	<0.1	36	230	<0.2	<1	853	15	<0.01	101	8.9	370000	null	0.5	<0.01	<50	<1	20	<1	<2	2	0.043	0.64	<0.5	0.004	8.3	2.8	0.5	13	<1	<0.02	13	<1	1.5	10	0.12	610	120	5	<2	21.3	24	7400
Western Buffer	Pai Min Kok (Anglers') Stream	AN1	5/14/2020	1	1.9	86	0.18	0.1	<1	<1	15	<1	56	<0.1	11	41	<0.2	<1	310	6	<0.01	101	8.2	50000	null	0.6	<0.01	<50	<1	<10	<1	<2	1	0.89	0.052	<0.5	0.087	8.5	1.2	0.1	12	<1	<0.02	1.7	<1	0.97	3	0.13	240	69	1.5	<2	25.8	<10	1400
Western Buffer	Pai Min Kok (Anglers') Stream	AN1	6/11/2020	1	6	370	0.061	<0.05	<1	<1	8	<1	<50	<0.1	16	14	0.5	<1	177	3	<0.01	100	7.8	430000	null	0.4	<0.01	267	<1	14	<1	<2	<1	0.46	<0.002	<0.5	0.017	8	0.9	0.1	16	<1	<0.02	7.6	<1	0.3	3	0.04	120	32	9	<2	28	18	10000
Western Buffer	Pai Min Kok (Anglers') Stream	AN1	9/2/2020	1	1	294	0.43	<0.05	<1	<1	8	<1	<50	<0.1	6	28	0.5	<1	236	9	<0.01	101	7.8	360000	null	0.4	<0.01	305	<1	<10	<1	<2	<1	0.5	0.074	<0.5	0.074	7.9	0.4	0.1	15	<1	<0.02	2.7	<1	1.1	3	0.12	190	79	5.2	<2	28.7	10	320000
Western Buffer	Pai Min Kok (Anglers') Stream	AN1	10/15/2020	1	1.8	59	0.043	<0.05	<1	<1	17	<1	<50	<0.1	10	84	1.9	9	417	2	<0.01	102	8.4	25000	null	0.3	<0.01	68	18	<10	<1	<2	<1	0.3	0.043	<0.5	0.035	7.9	0.8	0.2	19	<1	<0.02	8	<1	0.37	3	0.08	310	75	6.5	<2	25.1	11	15000
Western Buffer	Pai Min Kok (Anglers') Stream	AN1	11/19/2020	1	1.1	<50	0.53	<0.05	<1	<1	10	<1	66	<0.1	5	140	0.5	<1	598	3	<0.01	101	8.4	160000	null	0.4	<0.01	55	<1	<10	<1	<2	<1	0.86	0.078	<0.5	0.088	7.8	1.2	0.3	16	<1	<0.02	7.1	<1	1.4	3	0.16	390	69	4.6	<2	24.6	<10	160000
Western Buffer	Pai Min Kok (Anglers') Stream	AN2	1/16/2020	1	0.9	<50	0.044	0.06	<1	<1	8	<1	<50	<0.1	4	<10	<0.2	<1	178	2	<0.01	118	10.6	7900	0.001	0.5	<0.01	58	<1	<10	<1	<2	<1	0.35	0.027	<0.5	0.038	9.2	1.7	0.1	18	<1	<0.02	1.3	<1	0.4	2	0.08	130	40	3.1	<2	20.4	<10	6400
Western Buffer	Pai Min Kok (Anglers') Stream	AN2	3/20/2020	1	1.3	69	0.031	<0.05	<1	<1	10	<1	<50	<0.1	10	10	1.4	<1	181	3	<0.01	122	10.7	1900	0.003	0.7	<0.01	92	<1	<10	<1	2	<1	0.44	0.014	<0.5	0.063	8.9	1.5	0.1	20	<1	<0.02	1.2	<1	0.32	3	0.07	150	56	1.4	<2	21.7	13	1700
Western Buffer	Pai Min Kok (Anglers') Stream	AN2	5/14/2020	1	11	93	0.02	0.77	<1	<1	12	<1	<50	<0.1	22	10	0.3	<1	261	5	<0.01	145	11.6	190000	0.001	0.8	<0.01	88	<1	<10	<1	3	<1	0.4	0.008	2.1	0.07	9.7	1.3	0.1	19	<1	<0.02	2.5	<1	0.6	8	0.11	190	60	6	<2	26.7	<10	9900
Western Buffer	Pai Min Kok (Anglers') Stream	AN2	6/11/2020	1	0.5	532	0.038	<0.05	<1	<1	6	<1	<50	<0.1	6	<10	<0.2	<1	127	2	<0.01	100	7.9	9100	0.012	0.4	<0.01	310	<1	16	<1	<2	<1	0.28	<0.002	<0.5	0.036	7.9	1.1	0.1	16	<1	<0.02	4.4	<1	0.19	3	0.05	110	54	10.3	<2	27.4	13	2500
Western Buffer	Pai Min Kok (Anglers') Stream	AN2	9/2/2020	1	0.3	467	0.024	<0.05	<1	<1	6	<1	<50	<0.1	6	<10	0.7	<1	132	2	<0.01	105	8.2	26000	0.006	0.3	<0.01	445	<1	13	<1	<2	<1	0.14	0.003	<0.5	0.025	8.1	0.3	0.1	16	<1	<0.02	3.8	<1	0.15	2	0.06	120	66	7.6	<2	28.2	<10	1000
Western Buffer	Pai Min Kok (Anglers') Stream	AN2	10/15/2020	1	0.7	61	0.014	<0.05	<1	<1	5	<1	<50	<0.1	3	<10	0.8	<1	110	1	<0.01	107	8.8	20000	0.006	0.3	<0.01	81	<1	<10	<1	<2	<1	0.097	<0.002	<0.5	0.024	8	1.1	0.1	20	<1	<0.02	4.8	<1	0.23	1	0.06	120	30	7.8	<2	25.1	<10	19000
Western Buffer	Pai Min Kok (Anglers') Stream	AN2	11/19/2020	1	0.7	116	0.02	<0.05	<1	<1	5	<1	<50	<0.1	5	<10	0.6	<1	243	1	<0.01	108	9	54000	0.003	0.3	<0.01	138	<1	<10	<1	<2	<1	0.2	0.003	<0.5	0.031	8.3	<0.2	0.1	18	<1	<0.02	4.8	<1	0.26	2	0.08	120	41	9.1	<2	24.5	<10	51000
Deep Bay	Ha Pak Nai Stream	DB1	1/13/2020	1	0.2	226	0.019	<0.05	<1	<1	4	<1	<50	<0.1	<2	<10	<0.2	<1	38	<1	<0.01	103	9.6	240	0.058	<0.2	<0.01	54	<1	16	<1	<2	<1	0.62	0.003	<0.5	0.007	7.7	<0.2	0	25	<1	<0.02	1.4	<1	<0.05	<1	<0.02	72	20	3.8	<2	18.6	<10	9
Deep Bay	Ha Pak Nai Stream	DB1	3/19/2020	1	<0.1	272	0.04	<0.05	<1	<1	3	<1	<50	<0.1	2	<10	<0.2	<1	47	<1	<0.01	98	8.8	210	0.014	0.2	<0.01	68	<1	16	<1	<2	<1	1	<0.002	<0.5	0.004	7.4	0.3	0	23	<1	<0.02	1.4	<1	0.23	1	<0.02	93	26	3.9	<2	20.9	<10	70
Deep Bay	Ha Pak Nai Stream	DB1	5/7/2020	1	0.7	470	0.03	<0.05	<1	<1	2	<1	<50	<0.1	4	<10	4	<1	52	<1	<0.01	101	7.9	6500	0.001	0.2	<0.01	78	<1	<10	<1	<2	<1	0.3	0.004	<0.5	0.007	7.7	2.2	0	26	<1	<0.02	18	<1	0.15	1	<0.02	120	35	14	<2	28.6	39	80
Deep Bay	Ha Pak Nai Stream	DB1	6/15/2020	1	0.1	551	0.033	<0.05	<1	<1	2	<1	<50	<0.1	2	<10	<0.2	<1	40	<1	<0.01	103	7.9	720	0.081	<0.2	<0.01	76	<1	16	<1	<2	<1	0.5	<0.002	<0.5	0.005	6.9	<0.2	0	17	<1	<0.02	6.6	<1	0.06	1	<0.02	63	16	12.5	<2	29	<10	170
Deep Bay	Ha Pak Nai Stream	DB1	7/2/2020	1	0.4	66	0.028	<0.05	<1	<1	2	<1	<50	<0.1	<2	<10	<0.2	<1	45	<1	<0.01	99	7.5	480	0.026	0.3	<0.01	<50	<1	<10	<1	<2	<1	0.35	<0.002	<0.5	<0.002	7	<0.2	0	23	<1	<0.02	4.8	<1	<0.05	<1	0.03	68	22	8	<2	29.7	<10	54
Deep Bay	Ha Pak Nai Stream	DB1	9/10/2020	1	0.6	110	0.031	<0.05	<1	<1	1	<1	<50	<0.1	<2	<10	<0.2	<1	40	<1	<0.01	100	7.8	5700	0.369	<0.2	<0.01	60	<1	10	<1	<2	<1	0.41	<0.002	<0.5	0.005	7.9	0.8	0	20	<1	<0.02	4	<1	0.06	<1	<0.02	46	28	7.9	<2	28	<10	410
Deep Bay	Ha Pak Nai Stream	DB1	10/19/2020	1	<0.1	84	0.021	<0.05	<1	<1	2	<1	<50	<0.1	3	<10	0.2	<1	41	<1	<0.01	107	9	290	0.053	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.43	<0.002	<0.5	0.006	7.8	<0.2	0	19	<1	<0.02	<0.5	<1	0.23	<1	0.23	64	28	7.4	<2	24	<10	6
Deep Bay	Ha Pak Nai Stream	DB1	11/6/2020	1	0.2	220	0.012	<0.05	<1	<1	2	<1	<50	<0.1	<2	<10	0.3	<1	41	<1	<0.01	103	8.8	460	0.044	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.33	<0.002	<0.5	0.007	7.9	<0.2	0	21	<1	<0.02	1.3	<1	0.22	<1	0.04	72	21	4.1	<2	23	<10	100
Deep Bay	Tai Shui Hang Stream	DB2	1/13/2020	1	0.3	244	0.054	<0.05	<1	<1	15	<1	93	<0.1	<2	310	0.4	<1	1028	<1	<0.01	102	9.4	700	0.462	0.2	<0.01	166	<1	316	<1	<2	<1	0.26	<0.002	<0.5	0.005	7	0.3	0.6	20	<1	<0.02	2.4	<1	0.21	<1	0.02	710	110	2.5	<2	19.3	23	160
Deep Bay	Tai Shui Hang Stream	DB2	3/19/2020	1	0.3	384	0.025	<0.05	<1	<1	4	<1	<50	<0.1	7	<10	0.3	<1	57	<1	<0.01	95	8.5	2200	0.252	0.3	<0.01	119	<1	22	<1	<2	<1	0.34	<0.002	<0.5	0.003	7.9	1	0	23	<1	<0.02	2.4	<1	0.14	2	<0.02	94	27	4.3	<2	20.9	16	810
Deep Bay	Tai Shui Hang Stream	DB2	5/7/2020	1	1.9	58	0.12	<0.05	<1	<1	23	<1	825	<0.1	8	5800	4.4	1	11661	2	<0.01	87	6.5	7000	0.068	0.5	<0.01	200	<1	237	<1	2	2	0.23	0.012	<0.5	0.017	7.3	2.1	6.1	16	<1	<0.02	11	<1	0.33	2	0.03	12000	2200	4.5	<2	28.8	25	800
Deep Bay	Tai Shui Hang Stream	DB2	6/15/2020	1	0.3	624	0.028	<0.05	<1	<1	3	<1	<50	<0.1	3	<10	<0.2	<1	53	<1	<0.01	101	7.7	4300	0.52	0.2	<0.01	134	<1	26	<1	<2	<1	0.21	<0.002	<0.5	0.008	7.4	1.1	0	19	<1	<0.02	7.4	<1	<0.05	1	<0.02	68	18	10.9	<2	29.8	10	270
Deep Bay	Tai Shui Hang Stream	DB2	7/2/2020	1	0.9	251	0.044	<0.05	<1	<1	2	<1	<50	<0.1	<2	<10	1	<1	55	<1	<0.01	106	7.9	1200	0.133	0.3	<0.01	151	<1	62	<1	<2	<1	0.11	<0.002	<0.5	<0.002	7.3	1.5	0	24	<1	<0.02	2.6	<1	<0.05	<1	0.04	78	28	3.8	<2	30.4	<10	140
Deep Bay	Tai Shui Hang Stream	DB2	9/10/2020	1	3.1	<50	0.03	<0.05	<1	<1	2	<1	<50	<0.1	16	<10	0.7	<1	96	2	<0.01	97	7.7	75000	0.46	0.2	<0.01	<50	<1	20	<1	<2	<1	0.26	0.008	<0.5	0.005	8.7	0.3	0	19	<1	<0.02	320	<1	1.3	5	0.07	420	74	195	<2	27.1	<10	15000
Deep Bay	Tai Shui Hang Stream	DB2	10/19/2020	1	<0.1	142	0.01	<0.05	<1	<1	5	<1	<50	<0.1	2	35	0.4	<1	163	<1	<0.01	109	9.2	910	0.324	<0.2	<0.01	101	<1	27	<1	<2	<1	0.2	<0.002	<0.5	0.009	7.8	<0.2	0.1	20	<1	<0.02	1.8	<1	<0.05	<1	0.05	120	38	3.5	<2	23.8	22	100
Deep Bay	Tai Shui Hang Stream	DB2	11/6/2020	1	0.5	154	0.017	0.05	<1	<1	2	<1	<50	<0.1	<2	<10	1	<1	62	<1	<0.01	105	9.1	670	0.246	0.2	<0.01	87	<1	16	<1	<2	<1	0.1	0.005	<0.5	0.004	7.8	<0.2	0	20	<1	<0.02	1.9	<1	0.23	<1	0.06	98	32	3.2	<2	22.8	<10	28
Deep Bay	Tai Shui Hang Stream	DB2	12/9/2020	1	0.3	<50	0.027	<0.05	<1	<1	2	<1	<50	<0.1	<2	<10	0.4	<1	61	<1	<0.01	106	9.7	61	0.18	0.2	<0.01	62	<1	12	<1	<2	<1	0.12	0.003	<0.5	0.007	8.3	<0.2	0	21	<1	<0.02	<0.5	<1	0.15	<1	0.03	75	26	2	<2	19.5	<10	19
Deep Bay	Pak Nai Stream	DB3	1/13/2020	1	0.5	284	0.032	<0.05	<1	<1	3	<1	<50	<0.1	3	<10	0.4	<1	43	<1	<0.01	100	9.2	710	0.049	<0.2	<0.01	<50	<1	21	<1	<2	<1	0.51	<0.002	<0.5	0.005	7.4	<0.2	0	20	<1	<0.02	1.2	<1	0.17	<1	<0.02	99	20	2.9	<2	19.6	14	280
Deep Bay	Pak Nai Stream	DB3	3/19/2020	1	0.1	441	0.037	0.06	<1	<1	3	<1	<50	<0.1	3	<10	0.4	<1	48	<1	<0.01	89	8	2100	0.038	0.2	<0.01	66	<1	20	<1	<2	<1	0.46	0.003	<0.5	0.007	7.1	<0.2	0	20	<1	<0.02	2	<1	0.16	1	<0.02	78	20	6.5	<2	21	13	310
Deep Bay	Pak Nai Stream	DB3	5/7/2020	1	1.1	245	0.02	<0.05	<1	<1	3	<1	<50	<0.1	5	<10	1.6	<1	62	<1	<0.01	101	7.7	3100	0.01	0.2	<0.01	96	<1	33	<1	<2	<1	0.17	0.006	<0.5	0.034	7.2	1.8	0	25	<1	<0.02	2.5	<1	0.2	1	0.04	160	45	3.8	<2	29	<10	260
Deep Bay	Pak Nai Stream	DB3	6/15/2020	1	0.3	360	0.031	<0.05	<1	<1	3	<1	<50	<0.1	2	<10	<0.2	<1	63	<1	<0.01	99	7.4	4500	0.038	<0.2	<0.01	93	<1	43	<1	<2	<1	0.35	<0.002	<0.5	0.005	6.5	<0.2	0	20	<1	<0.02	4.8	<1	0.06	1	<0.02	86	27	10.4	<2	30.4	<10	360
Deep Bay	Pak Nai Stream	DB3	7/2/2020	1	0.8	<50	0.028	<0.05	<1	<1	2	<1	<50	<0.1	<2	<10	1.5	<1	56	<1	<0.01	100	7.5	6000	0.025	0.2	<0.01	<50	<1	<10	<1	<2	<1	0.24	<0.002	<0.5	0.015	6.5	<0.2	0	22	<1	<0.02	3.6	<1	<0.05	<1	<0.02	77	14	9	<2	30.2	<10	500
Deep Bay	Pak Nai Stream	DB3	9/10/2020	1	0.7	<50	0.04	<0.05	<1	<1	2	<1	<50	<0.1	2	<10	0.5	<1	51	<1	<0.01	96	7.3	8600	0.132	<0.2	<0.01	<50	<1	20	<1	<2	<1	0.37	0.003	<0.5	0.005	7.1	0.5	0	19	<1	<0.02	12	<1	0.08	1	0.02	62	38	17.8	<2	29.4	<10	1200
Deep Bay	Pak Nai Stream	DB3	10/19/2020	1	0.2	148	0.035	<0.05	<1	<1	3	<1	<50	<0.1	3	<10	0.3	<1	51	<1	<0.01	104	8.6	1600	0.03	<0.2	<0.01	<50	<1	27	<1	<2	<1	0.32	<0.002	<0.5	0.009	7.3	<0.2	0	20	<1	<0.02	1.2	<1	0.06	<1	0.05	62	27	4.5	<2	25	<10	120
Deep Bay	Pak Nai Stream	DB3	11/6/2020	1	0.3	148	0.029	<0.05	<1	<1	3	<1	<50	<0.1	<2	<10	0.7	<1	52	<1	<0.01	101	8.4	1100	0.056	<0.2	<0.01	52	<1	15	<1	<2	<1	0.23	0.003	<0.5	0.005	7.3	0.5	0	20	<1	<0.02	3.4	<1	0.25	<1	0.04	82	20	5.6	<2	24.3	<10	210
Deep Bay	Sheung Pak Nai Stream	DB5	1/13/2020	1	0.6	417	0.041	<0.05	<1	<1	3	<1	<50	<0.1	<2	<10	3.7	<1	39	<1	<0.01	104	9.5	2000	0.046	<0.2	<0.01	99	<1	31	<1	<2	<1	0.41	<0.002	<0.5	0.004	7.5	1.5	0	20	<1	<0.02	3	<1	0.17	<1	<0.02	83	20	5.6	<2	19.5	20	320
Deep Bay	Sheung Pak Nai Stream	DB5	3/19/2020	1	<0.1	400	0.073	<0.05	<1	<1	4	<1	<50	<0.1	3	<10	2.4	<1	46	<1	<0.01	94	8.4	1900	0.046	0.2	<0.01	146	<1	46	<1	<2	<1	0.35	<0.002	<0.5	0.005	7.1	1.5	0	20	<1	<0.02	4.8	<1	0.32	1	<0.02	70	18	10.8	<2	21.1	<10	1200
Deep Bay	Sheung Pak Nai Stream	DB5	5/7/2020	1	1.2	283	0.042	<0.05	<1	<1	3	<1	<50	<0.1	3	<10	1.7	<1	52	<1	<0.01	105	8.1	8900	0.017	<0.2	<0.01	234	<1	<10	<1	<2	<1	0.079	0.014	<0.5	0.007	7.3	1.6	0	25	<1	<0.02	9.6	<1	0.14	1	<0.02	110	43	5.5	<2	28.7	<10	2100
Deep Bay	Sheung Pak Nai Stream	DB5	6/15/2020	1	3	399	0.27	<0.05	<1	<1	3	<1	<50	<0.1	6	<10	1	<1	80	<1	<0.01	98	7.3	33000	0.083	<0.2	<0.01	232	<1	77	<1	<2	<1	0.24	<0.002	<0.5	0.11	6.9	1.3	0	19	<1	<0.02	15	<1	0.74	3	0.19	110	44	17.7	<2	30.6	<10	19000
Deep Bay	Sheung Pak Nai Stream	DB5	7/2/2020	1	1.1	<50	0.068	<0.05	<1	<1	3	<1	<50	<0.1	5	<10	2.8	<1	62	<1	<0.01	97	7.2	11000	0.063	0.2	<0.01	96	<1	<10	<1	<2	<1	0.19	<0.002	<0.5	0.002	6.7	1.3	0	20	<1	<0.02	8.7	<1	0.13	1	0.03	80	24	13.9	<2	30.9	<10	2200
Deep Bay	Sheung Pak Nai Stream	DB5	9/10/2020	1	0.7	<50	0.097	<0.05	<1	<1	4	<1	<50	<0.1	4	<10	2.6	<1	57	<1	<0.01	97	7.4	130000	0.134	<0.2	<0.01	100	<1	90	<1	<2	<1	0.26	<0.002	<0.5	0.006	7.3	1.2	0	18	<1	<0.02	54	<1	0.28	2	0.03	120	51	49.8	<2	29.5	<10	4900
Deep Bay	Sheung Pak Nai Stream	DB5	10/19/2020	1	1.8	<50	0.046	<0.05	<1	<1	4	<1	<50	<0.1	5	<10	1.5	<1	57	<1	<0.01	101	8.4	27000	0.102	<0.2	<0.01	104	<1	35	<1	<2	<1	0.23	<0.002	<0.5	0.006	7.2	1.1	0	20	<1	<0.02	62	<1	0.32	3	0.07	140	46	55.5	<2	24.8	<10	370
Deep Bay	Sheung Pak Nai Stream	DB5	11/6/2020	1	1.1	227	0.019	<0.05	<1	<1	4	<1	<50	<0.1	3	18	0.7	<1	53	<1	<0.01	95	8.1	7900	0.064	<0.2	<0.01	295	<1	23	<1	<2	<1	0.18	0.002	<0.5	0.007	7.3	3.6	0	20	<1	<0.02	3	<1	0.43	1	0.04	94	30	8.3	<2	23.6	<10	250
Deep Bay	Ngau Hom Sha Stream	DB6	1/13/2020	1	0.5	272	0.18	<0.05	<1	<1	9	<1	79	<0.1	3	230	0.8	<1	842	<1	<0.01	100	9	1700	0.014	0.2	<0.01	150	<1	144	<1	<2	2	0.32	0.005	<0.5	0.027	7.3	1	0.5	20	<1	<0.02	1.9	<1	0.53	1	0.1	570	81	2.6	<2	20.3	33	280
Deep Bay	Ngau Hom Sha Stream	DB6	3/19/2020	1	0.7	<50	0.72	<0.05	<1	<1	5	<1	<50	<0.1	9	97	1.5	<1	460	<1	<0.01	69	6	2300	0.021	0.4	<0.01	<50	<1	296	<1	4	3	0.11	0.011	<0.5	0.17	7	0.7	0.2	20	<1	<0.02	10	<1	0.9	2	0.4	330	52	3.7	<2	22	<10	700
Deep Bay	Ngau Hom Sha Stream	DB6	5/7/2020	1	1.6	<50	0.83	<0.05	<1	<1	33	<1	992	<0.1	6	5400	11	<1	11226	2	<0.01	83	6.4	6300	0.013	0.5	<0.01	55	<1	867	<1	6	6	0.091	0.015	<0.5	<0.002	6.9	3.3	6.1	15	<1	<0.02	11	<1	1.2	2	0.25	9400	680	5.8	<2	27.4	13	1700
Deep Bay	Ngau Hom Sha Stream	DB6	6/15/2020	1	0.9	399	0.1	<0.05	<1	<1	7	<1	<50	<0.1	8	<10	6.4	<1	83	<1	<0.01	102	7.6	14000	0.01	0.2	<0.01	378	<1	124	<1	<2	1	0.24	<0.002	<0.5	0.039	6.9	3.5	0	18	<1	<0.02	13	<1	0.24	2	0.07	110	36	13.5	<2	30.4	<10	1300
Deep Bay	Ngau Hom Sha Stream	DB6	7/2/2020	1	1.1	<50	0.2	<0.05	<1	<1	9	<1	<50	<0.1	6	100	1.2	<1	494	<1	<0.01	97	7.3	4100	0.011	0.3	<0.01	146	<1	183	<1	2	2	0.17	0.006	<0.5	0.081	6.8	<0.2	0.2	19	<1	<0.02	2.4	<1	0.24	2	0.18	290	37	2.6	<2	30.7	<10	630
Deep Bay	Ngau Hom Sha Stream	DB6	9/10/2020	1	1.1	150	0.17	<0.05	<1	<1	8	<1	<50	<0.1	5	<10	8.1	<1	103	1	<0.01	93	7.1	13000	0.019	0.2	<0.01	410	<1	130	<1	<2	2	0.26	0.004	<0.5	0.074	7.3	3.2	0	18	<1	<0.02	4.2	<1	0.29	3	0.14	82	34	6.2	<2	29.4	<10	1200
Deep Bay	Ngau Hom Sha Stream	DB6	10/19/2020	1	1.1	<50	0.37	<0.05	<1	1	24	<1	372	<0.1	13	1600	4.3	<1	5893	1	<0.01	93	7.4	6200	0.14	0.3	<0.01	<50	<1	539	<1	4	3	0.32	0.011	<0.5	0.064	6.8	2.2	3.1	17	<1	<0.02	16	<1	0.62	3	0.34	4300	800	12	<2	26.6	11	900
Deep Bay	Ngau Hom Sha Stream	DB6	11/6/2020	1	0.4	<50	0.28	<0.05	<1	<1	9	<1	125	<0.1	5	390	0.7	<1	1568	<1	<0.01	100	8.1	3600	0.004	0.3	<0.01	<50	<1	146	<1	3	2	0.18	0.005	<0.5	0.13	6.9	2.2	0.8	19	<1	<0.02	8	<1	0.62	2	0.26	1000	170	7	<2	25.8	<10	260
Deep Bay	Tsang Kok Stream	DB8	1/13/2020	1	0.6	143	0.06	<0.05	<1	<1	16	<1	<50	<0.1	3	39	1	<1	267	<1	<0.01	97	9	3100	0.038	0.4	<0.01	<50	<1	18	<1	4	<1	1.6	0.014	<0.5	0.022	8	1.3	0.1	28	<1	<0.02	3.1	<1	0.08	2	0.04	220	40	4.9	<2	18.8	<10	340
Deep Bay	Tsang Kok Stream	DB8	3/19/2020	1	4.6	478	0.85	0.07	<1	2	18	<1	<50	<0.1	20	44	0.7	<1	405	11	<0.01	53	4.7	25000	0.008	0.4	<0.01	145	1	20	<1	8	1	1.2	0.19	<0.5	0.026	7.5	1.7	0.2	19	<1	<0.02	51	<1	1.8	8	0.08	380	100	51.8	<2	20.9	<10	11000
Deep Bay	Tsang Kok Stream	DB8	5/7/2020	1	3.1	911	0.11	<0.05	<1	2	15	<1	<50	<0.1	9	33	2.6	<1	267	3	<0.01	48	3.7	1100	0.003	0.4	<0.01	310	2	24	<1	3	<1	0.027	0.006	<0.5	0.007	7.4	5.2	0.1	29	<1	<0.02	34	<1	0.54	4	0.07	310	70	41.3	<2	29.7	<10	39
Deep Bay	Tsang Kok Stream	DB8	6/15/2020	1	8	238	4.1	<0.05	<1	2	24	<1	60	<0.1	73	65	0.3	<1	605	2	<0.01	65	4.9	21000	0.034	0.3	<0.01	150	<1	184	<1	7	2	1.1	0.33	1.6	0.011	7.6	0.8	0.3	21	<1	0.02	15	<1	5	22	0.03	420	92	22.4	<2	30	<10	1800
Deep Bay	Tsang Kok Stream	DB8	7/2/2020	1	1.4	<50	0.14	<0.05	<1	1	15	<1	<50	<0.1	5	46	2.4	<1	392	<1	<0.01	102	7.8	5200	0.042	0.4	<0.01	<50	<1	65	<1	4	<1	0.96	0.02	<0.5	0.005	7.3	0.9	0.2	26	<1	<0.02	14	<1	0.25	2	0.03	300	44	13.8	<2	29.7	<10	110
Deep Bay	Tsang Kok Stream	DB8	9/10/2020	1	8	<50	16	<0.05	3	5	25	<1	100	<0.1	210	120	2.9	2	927	3	<0.01	89	7.1	2300000	0.046	0.5	<0.01	<50	<1	230	<1	12	3	1.5	0.29	2.6	0.004	7.8	2.4	0.4	15	<1	<0.02	820	<1	28	88	0.08	1600	380	788.1	<2	26.8	14	480000
Deep Bay	Tsang Kok Stream	DB8	10/19/2020	1	0.8	102	0.043	<0.05	<1	<1	16	<1	<50	<0.1	<2	45	<0.2	<1	330	<1	<0.01	99	8.3	5800	0.002	0.3	<0.01	<50	<1	<10	<1	4	<1	1.8	0.015	<0.5	0.009	7.4	1	0.2	26	<1	<0.02	4.2	<1	0.16	1	0.05	270	74	5.7	<2	24.1	<10	200
Deep Bay	Tsang Kok Stream	DB8	11/6/2020	1	0.6	213	0.066	<0.05	<1	<1	17	<1	<50	<0.1	5	42	0.2	<1	323	<1	<0.01	92	8	3500	0.002	0.4	<0.01	67	<1	17	<1	3	<1	1	0.022	<0.5	0.008	7.4	2.5	0.2	26	<1	<0.02	11	<1	0.29	2	0.05	270	46	12.7	<2	22.4	<10	170
Deep Bay	Fairview Park Nullah	FVR1	1/8/2020	1	9	<50	2.1	0.09	<1	10	30	<1	1454	<0.1	32	5600	120	1	16201	5	<0.01	83	6.7	200000	null	0.6	<0.01	<50	<1	352	<1	5	7	0.47	0.12	<0.5	0.32	7.4	45	9.8	5.6	<1	<0.02	57	<1	3.5	10	0.65	13000	2500	32.8	2	23.7	39	51000
Deep Bay	Fairview Park Nullah	FVR1	5/27/2020	1	4.5	<50	1.5	<0.05	<1	12	14	<1	299	<0.1	23	1200	21	<1	4400	2	<0.01	61	4.6	13000	null	0.4	<0.01	76	<1	300	<1	3	3	0.54	0.093	<0.5	0.42	7.3	11	2.1	8.6	<1	<0.02	18	<1	2.2	7	0.59	3100	630	12.1	<2	29.5	<10	5100
Deep Bay	Fairview Park Nullah	FVR1	6/22/2020	1	5.5	126	1.3	0.07	<1	9	11	<1	238	<0.1	23	640	63	<1	2782	1	<0.01	112	8.2	48000	null	0.4	<0.01	122	<1	190	<1	3	3	0.66	0.17	0.8	0.52	8.3	19	1.3	9.4	<1	0.03	24	<1	2.5	7	0.76	1800	380	23.8	3	31.5	10	23000
